oid_ztf,ra,dec,ra_error,dec_error,parallax,parallax_error,pm,pmra_error,pmdec_error,nu_eff_used_in_astrometry,astrometric_sigma5d_max,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,distance,absmag_g,absmag_bp,absmag_rp
ZTF18abvdydv,32.89995833,19.91702778,0.17762803,0.24599224,1.3927637446625987,0.31540418,13.721185,0.2638551,0.21577454,1.5497177,0.38107336,174.0,484.85349096227617,12.787608,18.973341,18.0,268.0929660199859,27.060146,19.267828,19.0,366.0090527129572,31.830534,18.339167,0.92866135,0.294487,0.63417435,147.4638541946036,-39.10582607291278,37.423384452798636,6.281280671894162,717.9968633102617,9.692728253368433,9.987215252880151,9.058553906444605
ZTF18abtnfzy,96.54016667,67.75875,0.16459605,0.23071228,0.7640210255613958,0.35168532,7.8641405,0.25717977,0.3442996,,0.50024027,561.0,158.46370344843976,1.3293047,20.187542,60.0,116.1257019053392,8.592374,20.176222,71.0,122.15377476580441,8.698094,19.530628,0.64559364,-0.011320114,0.65691376,146.98766952899382,22.64243482074149,93.45926518036435,44.39796758005456,1308.8645031270034,9.603068513446587,9.591748399310845,8.946154756122368
ZTF19aadbbie,25.35904167,5.82825,0.3921134,0.24428377,0.2816153172432265,0.48148742,5.2411523,0.5123225,0.26670325,1.539511,0.7224723,248.0,280.9604967029076,3.4505062,19.565754,26.0,153.68117278794634,11.739188,19.87199,26.0,197.13146624666672,10.390953,19.011005,0.8609848,0.30623627,0.55474854,144.91963627080142,-54.89485010679385,25.630878745095437,-4.376842872661377,3550.943214982573,6.814035300149545,7.120271567239389,6.259286764993295
ZTF18abzpxyu,318.47975,41.14486111,0.78186554,0.842,1.554128091666953,0.871241,13.316365,0.7179966,0.987392,1.522576,1.6197957,95.0,163.55373749465943,4.235788,20.153215,10.0,115.41153913399988,23.93997,20.182919,10.0,159.26090173928878,24.377266,19.242622,0.9402962,0.02970314,0.91059303,85.00458588519346,-5.181575456959684,340.8067208299584,53.344080441072975,643.4476059997107,11.11064946138189,11.140352601640679,10.200056428544976
ZTF17aaaedoj,1.7605,55.47444444,0.12890932,0.3021413,-0.22105611638296677,0.37893865,4.945969,0.28569844,0.4353964,,0.74824685,281.0,282.7618849376923,18.86502,19.558815,32.0,367.08071128893965,68.87234,18.926638,32.0,275.84282830930954,48.420197,18.646242,0.2803955,-0.63217735,0.91257286,116.62287119426232,-6.852530257887551,31.24477252547233,48.50061890935115,-4523.7382089331495,,,
ZTF18acuauty,79.086125,-16.55994444,0.019653914,0.020399477,1.202881470162485,0.03072015,4.5105734,0.024999686,0.025494257,1.6706353,0.038196832,365.0,14280.743114414803,70.42578,15.300489,41.0,9222.248267811907,136.72574,15.42645,41.0,7748.050213863633,126.29118,15.024915,0.40153503,0.12596035,0.27557468,217.97903663120968,-28.284767298009623,76.40000632035891,-39.48534674126264,831.3371057789427,5.701603599804331,5.827563949840952,5.426028915661265
ZTF19abdkfpj,33.28316667,18.73769444,0.38499704,0.204309,-0.38777531472839694,0.42926574,0.33409148,0.48581252,0.4791403,,0.8257163,151.0,195.12056154127615,3.0930524,19.961609,20.0,150.3696663832319,23.76285,19.895641,19.0,227.77581461771697,27.38503,18.854126,1.0415154,-0.06596756,1.1074829,148.50492773593436,-40.04267942641979,37.3688234794433,5.048951146325052,-2578.812941459189,,,
ZTF18abvktwy,44.56541667,44.79597222,0.07747348,0.08594293,0.562131608505067,0.111180864,3.8754652,0.10611645,0.12961261,1.5338039,0.19745731,314.0,1313.6000346907363,12.75141,17.891209,32.0,653.6650915619225,25.492113,18.300154,30.0,975.0513769355924,25.630335,17.275328,1.024826,0.40894508,0.61588097,145.3874662136008,-12.475341753157792,55.55544975555642,26.63899933719155,1778.9428398438583,6.640398679873073,7.049343763491237,6.024517713686549
ZTF18aaagsjn,138.0674583,50.89833333,0.052704755,0.03496267,1.4413514171376336,0.06504801,21.70692,0.05791385,0.04687984,,0.08403589,351.0,2323.209094744336,154.44939,17.272146,47.0,2416.5721612423285,502.5915,16.880543,48.0,1994.1833495373307,340.9226,16.498484,0.3820591,-0.39160347,0.77366257,167.40727812011468,42.64709179489345,124.00921444420538,32.97965119430064,693.7933304189555,8.065995622165522,7.674392152316889,7.29233305502685
ZTF18adlysmz,345.5516667,47.23166667,0.15648404,0.13646977,0.4551694056073831,0.20990936,4.4857655,0.18835463,0.14675502,1.613726,0.3042488,405.0,306.00971870274395,6.435686,19.473028,39.0,262.44641014268655,40.58321,19.290941,37.0,276.98875575129085,29.143171,18.64174,0.64920044,-0.18208694,0.8312874,104.38415530445039,-11.668180711555154,11.732797822972602,47.80996215945807,2196.9842166030226,7.763893498441917,7.581806553861838,6.932606114408713
ZTF18abuzopg,297.3645,11.12169444,0.48945713,0.35338822,0.6324488248839226,0.8617769,2.3045595,0.7307214,0.5953658,1.6348248,1.1954712,243.0,234.21499174499633,6.882728,19.76333,24.0,158.35678758246647,16.079138,19.83945,25.0,145.52577136383758,13.541569,19.340546,0.49890518,0.07612038,0.4227848,49.56212223748807,-7.51397123573017,301.96413574629076,31.57456831715919,1581.155598136397,8.768457409468954,8.844577786055869,8.345672604171103
ZTF18adlyqgq,340.4415417,50.56244444,0.16148955,0.16377297,-0.13985614483893757,0.18932986,2.6510973,0.2795727,0.28589532,,0.45044047,225.0,208.89917636101296,12.434022,19.887526,30.0,276.58407404759936,62.400234,19.233974,33.0,262.0216293514442,40.92571,18.702053,0.5319214,-0.6535511,1.1854725,102.85747760149813,-7.185627897723503,10.607296151506294,52.48346008833189,-7150.204241305444,,,
ZTF18abstqob,275.9456667,-16.50094444,0.1737672,0.15765212,1.5016973187775788,0.1849153,4.549618,0.24672209,0.16628377,,0.37399817,149.0,1015.1079717398178,28.003595,18.171085,18.0,418.17198406919164,47.1446,18.785154,19.0,1027.1254583421974,83.13353,17.218836,1.5663185,0.614069,0.9522495,15.142280683164605,-1.5353125886129317,275.74075800358963,6.819907046213483,665.9131553980707,9.05399738441703,9.668066369402382,8.101747857439491
ZTF17aadatmf,88.67133333,28.87758333,0.51720166,0.41121635,0.5649596631239856,0.6519783,2.9867618,0.5586,0.38967285,1.5971357,0.804901,239.0,243.88730950086804,5.8287845,19.719395,26.0,140.3179306778781,11.957607,19.970758,27.0,175.68933891250467,12.651434,19.136032,0.83472633,0.25136375,0.5833626,181.06806128095042,1.6730159723688565,88.83130692552731,5.443672250421867,1770.0378722091896,8.479481890120645,8.730845644393106,7.896119310774942
ZTF18aasncio,297.0970833,36.43980556,0.02153887,0.02937184,1.916781469989738,0.030658912,13.903264,0.029057935,0.038146082,1.6081066,0.053766854,329.0,7600.41581516167,140.45744,15.985273,39.0,4678.693244665296,268.4504,16.16323,39.0,5217.570631484003,223.82445,15.454225,0.7090063,0.17795753,0.5310488,71.368575935061,5.437108161642649,311.0493132257665,56.08257223995493,521.7078814964513,7.398136372681753,7.576093907471792,6.867087597962515
ZTF18abnpfaz,294.1179167,-5.815638889,0.05586867,0.049327366,0.4315292774567306,0.0736781,2.1052473,0.073615074,0.052194897,1.6537682,0.10865213,181.0,4415.869822628593,53.329487,16.574825,21.0,2671.9072760887257,168.1043,16.771488,20.0,2501.1754551835957,112.3117,16.252535,0.5189533,0.1966629,0.32229042,32.837071543294805,-12.654201030672606,294.95933909483034,15.558262399784859,2317.339870642427,4.749876617440744,4.9465395202727755,4.427586196908518
ZTF19aarqlno,138.1590833,-27.94058333,0.107175715,0.14007427,0.29391814114868803,0.15770985,6.3720355,0.14703663,0.154938,1.5744311,0.23846547,378.0,641.2362274473593,8.061489,18.669823,41.0,366.35510791414566,18.655304,18.928787,40.0,401.8400728166443,14.363842,18.237762,0.6910248,0.25896454,0.43206024,254.95770380452976,13.92663481737548,151.70558620471695,-41.62900548172031,3402.3078537847637,6.010954654496917,6.269919193071136,5.578894412797698
ZTF21abigtzf,274.3789583,-25.67102778,0.4864494,0.4473844,2.9783294982584954,0.5327293,1.8864199,0.476347,0.38377157,,0.7771641,174.0,811.138546863271,15.237624,18.414629,19.0,438.717582868791,30.805212,18.73308,20.0,907.8265801510044,36.442142,17.352888,1.3801918,0.31845093,1.0617409,6.344606421366468,-4.544847893873937,273.94920763671206,-2.2917608714325266,335.7586863994482,10.784492697038258,11.102943624772633,9.722751821794118
ZTF18acdxcix,325.565875,30.89697222,0.30832997,0.23175882,1.3373351289683055,0.39746115,9.634421,0.8373872,0.6393898,1.6424246,1.223179,271.0,303.20057745955245,20.50781,19.483042,27.0,291.64811679159493,45.09073,19.176394,28.0,268.2017696746637,40.524483,18.67674,0.49965286,-0.30664825,0.8063011,81.81462808781879,-16.488418359947758,341.20088467146644,41.61566913969424,747.75572580035,10.114243027079251,9.80759477268472,9.307941910135892
ZTF18acrmzsp,103.229125,15.85019444,0.3989249,0.37478235,0.41794592495841976,0.5155304,1.1758616,0.425596,0.33216882,,0.65820444,143.0,223.9341382842631,4.7695355,19.812067,16.0,149.51460326265692,28.445099,19.901833,17.0,200.59692902892434,29.699005,18.992085,0.9097481,0.08976555,0.8199825,198.9093113158252,7.4732312135071295,102.81473606732112,-7.002515753944615,2392.6540259950784,7.9176675075854455,8.0074330562915,7.097684978898922
ZTF19abdsvvl,258.0692917,-8.820611111,0.4119307,0.30449885,1.9770724647619151,0.51226366,17.121702,0.5950559,0.44474027,1.4754932,0.8400439,251.0,206.23655368278762,2.4493167,19.901453,22.0,82.39120984054937,6.098768,20.54884,27.0,161.0228349561669,10.10718,19.230677,1.3181629,0.64738655,0.67077637,12.99496860409799,17.38759211376663,257.8398593086985,14.11638252020717,505.79835480153884,11.381565956232503,12.028952507135823,10.710789589045003
ZTF18absmxpo,279.1473333,16.53730556,0.27202561,0.26789865,0.3915225371233795,0.2971437,1.566222,0.65449727,0.7962757,,1.3059182,121.0,382.3705324873144,25.51653,19.231155,11.0,353.3751166080558,66.48993,18.967953,11.0,359.8529482119704,56.449726,18.357582,0.61037064,-0.26320267,0.8735733,46.16885371516535,10.662823513067869,281.4100892132437,39.61495557453704,2554.131384995783,7.194939227051204,6.931736559814876,6.321365923828548
ZTF20aaryhim,89.70754167,18.51975,0.03691116,0.030720945,0.6144353390777991,0.039389443,5.4567122,0.0451518,0.032867495,1.714058,0.067277394,248.0,10648.793350622866,53.841827,15.619116,29.0,7284.239287088189,94.70548,15.682582,26.0,5029.524896478622,104.930855,15.494078,0.18850422,0.06346607,0.12503815,190.50580428499458,-2.7042993505168926,89.72167118712963,-4.919277524225014,1627.5105554652694,4.561496759809007,4.624962831891526,4.436458612836351
ZTF18aabfaxr,27.56745833,37.93861111,0.098564535,0.08812577,1.3658440102526697,0.11240961,1.3503548,0.13713525,0.12963006,,0.20284103,226.0,1542.9883905396184,55.154774,17.71646,24.0,926.9593988953484,92.13421,17.92089,23.0,1328.2964807442522,106.51492,16.939657,0.9812336,0.20443153,0.77680206,135.54272675334153,-23.488225888568213,39.65163159003412,24.765074090900942,732.148028979538,8.39346478655808,8.597896320371557,7.6166627235697995
ZTF18acehkkk,344.6811667,11.15333333,0.20417374,0.18557808,1.9420544568601261,0.24514487,8.708721,0.19327132,0.2192084,1.5757172,0.32533228,244.0,465.87838936549,3.0972922,19.016685,26.0,275.7962745810792,10.220083,19.237072,25.0,289.4284212468088,15.598839,18.594042,0.64303017,0.2203865,0.42264366,83.6549640890404,-42.960071949220435,350.35170182189756,16.294643256280814,514.9186195410707,10.4579925044883,10.678379009615254,10.035348842989277
ZTF18abmpbtt,265.4865,2.069722222,0.31480002,0.31928894,0.09992805774482368,0.38956356,2.766402,0.3686362,0.34914526,1.59007,0.6292294,255.0,217.05523666729354,10.290669,19.845942,26.0,145.51789394252276,26.85405,19.931252,24.0,159.20751451131,19.71713,19.242987,0.68826485,0.08530998,0.60295486,26.713531805776444,16.381819643849393,265.004356764488,25.430778647448886,10007.1994049319,4.844378775144307,4.9296887574441115,4.241423910642354
ZTF18adbkglv,103.0362917,6.968166667,0.26888955,0.29392612,0.5378838139756559,0.27393466,0.20237446,0.29155394,0.28286743,1.4853475,0.5436494,164.0,450.1902605431266,7.071048,19.053877,17.0,221.25779619524627,19.826351,19.476295,17.0,339.4075843780395,14.680078,18.421091,1.0552044,0.4224186,0.6327858,206.80364604684553,3.327627931425935,103.46008929718732,-15.864048215734488,1859.1375572518325,7.707319255176316,8.129737849536667,7.074533458057175
ZTF18abkohpd,305.50825,24.55363889,0.42889163,0.21163917,0.40398300045876856,0.33601215,7.3784,0.4428995,0.40145147,,0.7799244,261.0,250.13979722478717,19.383598,19.69191,26.0,272.8954435943193,60.655296,19.248552,30.0,309.60961831861925,50.86276,18.520859,0.72769356,-0.44335747,1.171051,65.17710560153513,-7.021666480882657,315.78428134017264,42.514531513442016,2475.3516827796875,7.723725242296503,7.280367774645136,6.552674216905878
ZTF18aabjlcb,136.986125,71.98319444,0.020146659,0.025426852,1.293420207210099,0.030229323,9.771468,0.025948737,0.037751723,1.6703556,0.052576374,512.0,7960.279379763004,106.827034,15.935046,53.0,5096.243330622165,238.70416,16.070417,53.0,4416.314732645254,167.70618,15.635245,0.43517208,0.13537121,0.29980087,141.38664100939926,36.01927918423756,111.57743250607868,52.051619753495494,773.1439438053894,6.493744404396139,6.629115612587057,6.193943531593405
ZTF18abvazxu,299.831,56.42244444,0.04738834,0.054811098,1.3242035525588232,0.05301189,7.5044565,0.06488779,0.06484968,1.4562731,0.09144758,370.0,2607.3321788242615,5.0773306,17.146875,41.0,1103.4820484292823,11.224786,17.731628,42.0,2134.376837472037,14.219441,16.424717,1.3069115,0.58475304,0.72215843,89.94921908681044,13.663544954064932,338.42493803051934,72.79169066995377,755.1709086323256,7.75664912480649,8.341402161305513,7.034490692799654
ZTF18aaslagi,271.4430833,31.67163889,0.0913668,0.12692183,1.9182485268943619,0.13088048,13.335199,0.14755858,0.17525338,1.554708,0.24599469,365.0,564.9822347097241,5.278224,18.80728,45.0,328.4860231800181,15.462279,19.04725,42.0,410.7012581815397,19.088415,18.21408,0.83316994,0.23997116,0.5931988,58.01446638339108,22.91348383232413,272.1469220287874,55.10011474503171,521.308884630813,10.221803953589324,10.461775114477996,9.628605177344207
ZTF18abaxueg,268.219125,29.37186111,0.06187057,0.060448255,0.6927948183163951,0.09209788,2.3167331,0.060232013,0.085747145,,0.12999053,356.0,499.7507005483912,15.940826,18.940483,43.0,398.5279473748749,61.838364,18.837395,50.0,527.6325621473227,82.24241,17.942066,0.8953285,-0.10308838,0.9984169,54.664093370247954,24.814295093093687,267.43296534419693,52.795292997414904,1443.42880974509,8.143506247076845,8.040417868170595,7.145089346442079
ZTF17aadsntf,328.5885417,51.66366667,0.065758005,0.07177563,0.6722334858422943,0.08989042,2.4716456,0.095891446,0.07320807,,0.14281483,477.0,1050.6401786409708,76.22877,18.133732,53.0,905.1148163064556,195.23051,17.946783,53.0,1133.9277057550937,169.38153,17.111433,0.83535004,-0.18694878,1.0222988,97.25526069525611,-2.1559599300556243,1.6674017197034114,58.021748275633826,1487.5783802216001,7.271332552555954,7.084383776310837,6.249033739689743
ZTF19aceluqi,38.76654167,32.67702778,0.7023145,0.5201182,0.46826960651517635,0.93126714,3.9688208,0.8991906,0.890786,1.548489,1.57589,139.0,141.77839567695602,4.2068563,20.308342,14.0,83.36083371500165,11.901889,20.536137,14.0,98.39034926090353,13.418682,19.765514,0.77062225,0.22779465,0.5428276,146.93852376609746,-25.318882141075314,46.77670505172581,16.600958143217245,2135.5219003896436,8.66082183197964,8.888616479196436,8.117994225778467
ZTF19aamvcyx,285.20875,40.83791667,0.22205155,0.28356415,2.3678257133424565,0.27868664,4.2183313,0.30289546,0.35378334,1.7009226,0.4985895,357.0,234.75188508696104,4.05519,19.760843,43.0,162.8005816036655,11.745018,19.809402,41.0,120.77079954735731,8.709791,19.54299,0.26641273,0.04855919,0.21785355,71.19122192841029,15.69860018073727,295.84695837054454,62.91905501180918,422.3283809974281,11.632591939277425,11.681151128120199,11.414738393134847
ZTF18aajtskv,265.0589167,30.05422222,0.043604687,0.056163482,0.8579780899898386,0.06129739,14.261827,0.059448536,0.06672901,1.6541408,0.09816211,418.0,2288.0961651646553,21.649265,17.288681,47.0,1462.6872576602234,42.97698,17.425663,47.0,1294.863818370424,35.06275,16.967335,0.45832825,0.13698196,0.32134628,54.458420080869004,27.636373195545623,262.82210575407123,53.37041240106246,1165.5309286649074,6.956062017780328,7.093043981891656,6.634715734821343
ZTF19abzgccc,318.3894583,-25.26825,0.27350262,0.20328557,0.24273454808634115,0.3409414,15.756336,0.332265,0.2714404,1.5746082,0.58561885,303.0,440.1421081339538,8.167125,19.078384,31.0,249.06740736812333,20.136862,19.34775,29.0,294.64537309206275,14.645027,18.574646,0.7731037,0.2693653,0.5037384,22.141069773364986,-41.47948502111892,313.1701526921957,-8.786869763823725,4119.7267050930795,6.004042365858549,6.273407676527494,5.500303962538236
ZTF18abcvelo,348.57725,58.28666667,0.5831757,0.40721363,1.141446076256378,0.67727,5.2404304,0.62445873,0.7162717,1.4414324,1.1722977,162.0,185.91997851315256,9.479322,20.014051,18.0,118.36717044353881,20.582813,20.155464,17.0,161.0282226761907,21.436539,19.23064,0.92482376,0.14141273,0.783411,110.43818588783519,-2.2093116358392137,25.23697829875491,55.275751082663994,876.0816834026173,10.30132843509238,10.442741170077731,9.517917409091403
ZTF22aaalcza,43.33958333,-13.56902778,1.0888062,1.4063212,-0.6808358782767585,1.7309068,21.228312,1.0366024,1.3621094,1.7711164,2.55618,103.0,111.25022145483084,1.3149937,20.571615,11.0,94.87707686771971,6.522477,20.39564,9.0,42.393067179883744,12.379562,20.679659,-0.28401947,-0.1759758,-0.10804367,193.578200825309,-58.492343458501,36.270660189054716,-28.727233696082138,-1468.7827594090186,,,
ZTF18abccsvb,329.0294167,25.69472222,0.07860872,0.07408226,0.7801352161359508,0.11542479,3.6998038,0.11813046,0.093859695,1.4070082,0.17704086,377.0,1008.9910533720106,6.0037885,18.177649,42.0,385.92811609489723,9.57504,18.872276,41.0,909.436142445816,12.455501,17.350965,1.5213108,0.69462776,0.82668304,80.48514866916351,-22.386012549127205,341.8703733751549,35.60912649901603,1281.8290718281512,7.638497958612053,8.333125720452873,6.811814914178459
ZTF19aackzcc,245.721,-8.267916667,0.5110104,0.28526428,-0.13509981798655207,0.5092289,5.797115,0.6280559,0.5020068,1.6513603,0.9058166,200.0,245.6482056907778,8.690857,19.711582,21.0,158.82951234444656,23.479004,19.836214,20.0,125.75840530394896,15.458631,19.499052,0.33716202,0.12463188,0.21253014,6.020936224294004,27.785893772542956,245.30402857038047,13.114080875304477,-7401.934472624831,,,
ZTF19acgkgff,308.7692917,15.97730556,0.061466143,0.05751907,0.34948134354567,0.085714675,6.453335,0.08629225,0.082494475,1.7456244,0.123617955,375.0,1927.656559980698,9.772594,17.474792,43.0,1390.2088150945845,22.946524,17.480843,39.0,844.1667378452815,14.733422,17.431826,0.049016953,0.00605011,0.042966843,59.71673958117049,-14.379924062971643,316.15445656506057,33.4149519536714,2861.3830708514506,5.191912463689416,5.197962573552697,5.148945621038049
