Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
PS16cwf,000-BMS-215,17 49 21.78 +19 44 23.0,Her,UG,--,18.4 - 23.8: g,267.34074999999996,19.739722222222223,ZTF18abckxfb,0.4200928657138784
SDSS J155037.27+405440.0,000-BDB-451,15 50 37.28 +40 54 39.9,Her,CV,--,17.9 - 21.8 g,237.65533333333332,40.91108333333333,ZTF18aagwkrt,0.0345009074774061
SDSS J160419.02+161548.5,000-BJQ-866,16 04 19.02 +16 15 48.7,Her,UG,--,16.3 - 20 CV,241.07924999999997,16.263527777777778,ZTF18abjzbhm,0.4453199532058509
SDSS J160450.16+414328.6,000-BJQ-867,16 04 50.19 +41 43 28.6,Her,NL/VY,--,17.6 - <20.1 g,241.20912499999997,41.72461111111112,ZTF18aahbeme,0.2129664045546736
SDSS J161012.52+222110.8,000-BJQ-870,16 10 12.53 +22 21 10.9,Her,CV,--,16.8 - 18.0 CV,242.5522083333333,22.35302777777778,ZTF18aazijsj,0.2005617334045074
SDSS J161909.10+135145.5,000-BJQ-871,16 19 09.10 +13 51 45.6,Her,UGZ,0.2865,15.2 - 17.9 g,244.78791666666663,13.862666666666666,ZTF18abavrhi,0.0698184329057644
SDSS J162039.35+144415.6,000-BMS-234,16 20 39.37 +14 44 15.5,Her,UG,--,17.5 - 20.5 G CV,245.1640416666666,14.737638888888888,ZTF18aatpisi,0.1406480076629733
SDSS J162520.29+120308.7,000-BJV-879,16 25 20.30 +12 03 08.9,Her,UGSU,0.09111,13.0 - 19.3 g,246.3345833333333,12.052472222222224,ZTF18aauylvz,0.3121316116474637
SDSS J162558.18+364200.6,000-BKC-289,16 25 58.18 +36 42 00.6,Her,UG,--,17.1 - 21.6 r,246.49241666666663,36.70016666666667,ZTF19aaoaqhc,0.1623190540350366
SDSS J162608.16+332827.8,000-BDB-536,16 26 08.16 +33 28 27.8,Her,AM,--,18.4 - ? s,246.534,33.47438888888889,ZTF22aajarut,0.0189468511931491
SDSS J162718.39+120435.0,000-BFT-371,16 27 18.39 +12 04 35.2,Her,UGSU,0.104,14.67 CR - 19.05 r',246.82662499999995,12.076444444444444,ZTF18aaylsmo,0.4436408981254314
SDSS J162830.89+240259.1,000-BFT-845,16 28 30.90 +24 02 59.1,Her,UGSU,--,14.9 - 20.3 g,247.12874999999997,24.049750000000003,ZTF18aaixpsq,0.2351844998664613
SDSS J163605.01+465204.5,000-BDB-557,16 36 05.01 +46 52 04.6,Her,CV,--,16.6 (0.6)clear V,249.020875,46.86794444444445,ZTF18aagtesn,0.1631028580133893
SDSS J163620.62+472442.4,000-BPQ-951,16 36 20.62 +47 24 42.3,Her,CV,--,19.2 - 20.6 g,249.08591666666663,47.41175,ZTF20abmveyz,0.6308191849455209
SDSS J164248.52+134751.4,000-BJP-872,16 42 48.52 +13 47 51.4,Her,UGSU,0.0771,15.3 - 20.2 g,250.7021666666666,13.797611111111111,ZTF18aaylslx,0.2957517260831267
SDSS J164705.07+193335.0,000-BKQ-428,16 47 05.08 +19 33 35.0,Her,UG,--,16.7 - 21.8 r,251.77116666666663,19.559722222222224,ZTF18ablhprf,0.095181939374823
SDSS J165244.84+333925.4,000-BDB-587,16 52 44.84 +33 39 25.4,Her,UG,--,18.5 - <20 CV,253.18683333333328,33.65705555555555,ZTF18aaovjvr,0.1276185708018585
SDSS J165837.70+184727.4,000-BJP-873,16 58 37.70 +18 47 27.3,Her,UG,0.068064,17.7 - 20.8 CV,254.65708333333328,18.790916666666668,ZTF19abyfizw,0.5537829389540551
SDSS J165951.69+192745.6,000-BJQ-873,16 59 51.68 +19 27 45.6,Her,UG,--,15.9 - 18.2 g,254.96533333333335,19.462666666666667,ZTF18abfzjgt,0.2813967480114931
SDSS J170145.85+332339.5,--,17 01 45.85 +33 23 39.6,Her,UG,--,17.0 CV - 21.9 V,255.4410416666666,33.394333333333336,ZTF18aapysfu,0.2779513572252314
SDSS J170324.09+320953.2,000-BDB-612,17 03 24.08 +32 09 53.2,Her,UG,--,13.8 - 18.1 G,255.8503333333333,32.16477777777778,ZTF18aabtugj,0.2962464146155614
SDSS J170542.54+313240.8,000-BDB-615,17 05 42.54 +31 32 40.8,Her,UGSS,--,16.9 - 20.3 g,256.42724999999996,31.544666666666668,ZTF18aagrrrp,0.0646184268162402
SDSS J172102.48+273301.2,000-BKM-904,17 21 02.48 +27 33 01.2,Her,UGSU/IBWD,0.0265,15.7 - 20.4 g,260.26033333333334,27.550333333333334,ZTF21abvdxkq,0.2479146980261337
SDSS J182142.83+212153.5,000-BJV-610,18 21 42.83 +21 21 53.8,Her,UGSU,--,14.9 - 20 CR,275.4284583333333,21.364944444444447,ZTF19aakjfgd,0.3475462412759482
TCP J17034731+2439064,000-BPQ-589,17 03 47.32 +24 39 05.9,Her,UG,--,17.1 - 22.9 r CV,255.94716666666667,24.65163888888889,ZTF23aasqjet,0.1172402518163955
TCP J17242302+3258109,000-BPF-361,17 24 22.92 +32 58 12.4,Her,UG,--,13.3 - 21.7 r CR,261.09549999999996,32.970111111111116,ZTF19aarpgwg,0.4947803837879566
TCP J17521907+5001155,000-BKQ-348,17 52 19.07 +50 01 15.5,Her,UGSU,0.065,15.6 - 22.3 r CR,268.0794583333333,50.02097222222222,ZTF18aajrtyr,0.3030093550121743
TCP J18115814+4431528,000-BPJ-518,18 11 58.14 +44 31 52.3,Her,UG,--,16.7 - 22.2 g,272.99224999999996,44.531194444444445,ZTF19actahvq,0.0719507831116021
USNO-A2.0 1275-09782989,000-BMS-192,18 07 37.86 +37 32 21.4,Her,UGZ/IW,--,17.5 - 19.7 CV,271.90774999999996,37.53927777777778,ZTF18aamkhqj,0.0558344465796834
ZTF18aabtvdf,000-BNL-122,17 56 39.55 +44 40 12.5,Her,UG,--,15.1 - 19.0 g,269.16479166666664,44.670138888888886,ZTF18aabtvdf,0.1639405475546007
ZTF18aajswqu,--,17 37 24.99 +30 12 42.9,Her,NL+E,0.573292,17.7 - 20.1 g,264.35412499999995,30.211916666666667,ZTF18aajswqu,0.2349232618229814
ZTF18aakgpac,--,17 32 48.04 +22 59 46.6,Her,UG,--,16.2 - 18.5 r,263.2001666666667,22.996277777777777,ZTF18aakgpac,0.3088608974938697
ZTF18aakzqjh,--,17 46 48.86 +19 47 44.5,Her,UG,--,17.3 - 20.8 g,266.7035833333333,19.795694444444447,ZTF18adixfxp,0.0690702352145124
ZTF18aalejee,--,17 23 08.29 +39 24 55.3,Her,UGZ/IW,--,16.3 - 19.6 g,260.78454166666666,39.41536111111111,ZTF18aalejee,0.2316227322267371
ZTF18aatllnx,--,17 55 20.49 +17 16 20.8,Her,UG,--,18.1 - 21.9 g,268.835375,17.272444444444442,ZTF18aatllnx,0.1176825935591176
ZTF18aavyoqk,000-BNL-121,18 45 03.02 +13 55 17.3,Her,UG,--,14.8 - 19.2 g,281.2625833333333,13.921472222222222,ZTF18adjvtdm,0.1207727329248243
ZTF18aawvbtq,--,18 48 51.59 +14 26 59.4,Her,UGZ/IW,--,18.3 - 21.9 g,282.2149583333333,14.449833333333334,ZTF18adkbjwq,0.0941841975734514
ZTF18aaybtnt,000-BNH-782,17 51 49.63 +15 18 28.3,Her,UG,--,18.2 - 22.1 CV,267.9567916666667,15.307861111111112,ZTF18aaybtnt,0.0827017175373719
ZTF18aaydbyc,000-BMR-602,18 47 27.14 +14 32 01.7,Her,UG,--,18.0 - <22 r,281.8630833333333,14.533805555555556,ZTF18aaydbyc,0.0971466860183485
ZTF18aazymjy,--,17 55 31.96 +18 33 06.8,Her,UG,--,17.1 - 21.7 g,268.8831666666666,18.55188888888889,ZTF18aazymjy,0.0789019893550803
ZTF18abcmsux,--,18 03 24.75 +17 52 31.6,Her,CV,--,18.2 - 21.0 g,270.853125,17.875444444444444,ZTF18abcmsux,0.0662070498199633
ZTF18abcubvf,--,18 52 54.02 +12 29 25.2,Her,UG,--,17.9 - 23.0 g,283.22508333333326,12.490333333333332,ZTF18abcubvf,0.2114751651103339
ZTF18abcvpxr,000-BPF-547,17 42 04.35 +25 20 16.2,Her,UG,--,17.3 - 22.8 g,265.518125,25.337833333333332,ZTF18abcvpxr,0.0101939286258365
ZTF18abcwzhs,--,18 54 56.53 +17 48 52.6,Her,UG,--,18.2 - 21.8 g,283.7355416666666,17.814611111111113,ZTF18abcwzhs,0.2123444738016704
ZTF18abczaef,--,17 36 33.32 +15 03 59.2,Her,UGSU,--,17.0 - 21.0 g,264.1388333333333,15.066444444444445,ZTF18abczaef,0.0313445410734826
ZTF18abeajkh,--,17 01 00.99 +15 40 12.3,Her,UGZ/IW,--,17.3 - 19.7 g,255.25412499999993,15.670083333333332,ZTF18abeajkh,0.2948399713843861
ZTF18abeykzy,--,18 45 54.08 +22 19 55.8,Her,UG,--,17.6 - 21.3 g,281.4753333333333,22.332166666666662,ZTF18abeykzy,0.1155766096545786
ZTF18abfmuvj,000-BMS-373,17 53 30.49 +20 38 07.1,Her,UG,--,18.2 - 21.5 g,268.3770416666666,20.63530555555555,ZTF18abfmuvj,0.1694379139546362
ZTF18abfwukx,--,17 26 24.11 +36 25 06.3,Her,CV,--,19.2 - 21.0 g,261.6004583333333,36.418416666666666,ZTF18abfwukx,0.140513609153862
ZTF18abgivbz,--,18 06 16.94 +25 21 37.8,Her,UG,--,17.9 - 23: g,271.57058333333333,25.3605,ZTF18abgivbz,0.1487754903083954
ZTF18abgrklz,--,18 57 11.68 +16 30 09.9,Her,UG,--,18.2 - 19.9 r,284.29866666666663,16.50275,ZTF18adkxhgj,0.1240906467615527
ZTF18abguzyx,--,18 28 50.50 +25 59 42.3,Her,UG,--,17.8 - 22.7 g,277.2104166666666,25.995083333333337,ZTF18abguzyx,0.0176564023086797
ZTF18abjrzkv,--,17 22 11.36 +15 10 49.2,Her,UG,--,17.1 - 20.5 r,260.5473333333333,15.180333333333332,ZTF18abjrzkv,0.2236336820677406
ZTF18abjsdwi,000-BMT-098,17 45 12.15 +14 54 55.3,Her,UG,--,18.0 - 22.1 r g,266.30062499999997,14.915361111111112,ZTF18abjsdwi,0.098977077015251
ZTF18abjsjyx,000-BMS-983,18 42 33.70 +12 09 27.1,Her,UG,--,18.0 - <22 g,280.6404166666666,12.157527777777778,ZTF18abjsjyx,0.2611824060905578
ZTF18ablrlog,000-BNH-795,18 15 33.42 +24 20 35.2,Her,UG,--,17.7 - 23: g,273.88924999999995,24.34311111111111,ZTF18ablrlog,0.2674548936030913
ZTF18ablvruf,--,18 55 48.77 +23 01 24.2,Her,NL/VY,--,16.6 - 20.5 g,283.9532083333333,23.02338888888889,ZTF18adlyfzs,0.1785327049529244
ZTF18abmbfde,000-BPF-524,18 10 46.62 +23 11 47.4,Her,UG,--,16.6 - 23.6 r,272.69425,23.1965,ZTF18abmbfde,0.0410067402303348
ZTF18abmdpus,--,18 32 26.58 +22 47 07.9,Her,NL+E,0.26959,17.6 - 20.6 g,278.11075,22.78552777777778,ZTF18abmdpus,0.0432491763495642
ZTF18abmkcxe,--,17 04 29.43 +15 55 49.8,Her,UG,--,18.7 - 22.3 g,256.12262499999997,15.9305,ZTF18abmkcxe,0.0730582844335994
ZTF18abmpaxe,--,18 29 09.38 +18 48 47.1,Her,UG,--,19.3 - 22.1 g,277.2890833333333,18.813083333333335,ZTF18abmpaxe,0.0654175608306703
ZTF18abmssay,000-BPF-514,18 05 30.72 +20 24 07.4,Her,UG,--,16.5 - 21.6 g,271.37799999999993,20.402055555555553,ZTF18abmssay,0.0803258995399757
ZTF18abmxatl,000-BMT-273,17 51 59.44 +17 29 43.8,Her,UG,--,16.3 - <24 g,267.99766666666665,17.4955,ZTF18abmxatl,0.1036851062255355
ZTF18abnoonq,000-BNH-788,18 12 37.12 +15 54 53.4,Her,UG,--,18.9 - 23: g,273.1546666666666,15.914833333333334,ZTF18abnoonq,0.1544457411615525
ZTF18abnvvkn,--,18 37 24.81 +19 42 47.3,Her,UG,--,18.2 - 22.8: g,279.35337499999997,19.71313888888889,ZTF18abnvvkn,0.3068509520211797
ZTF18abrzuhg,--,18 41 50.53 +16 10 48.4,Her,UG,--,18.5 - 20.5 g,280.46054166666664,16.180111111111113,ZTF18adnbnus,0.2992762953338976
ZTF18absmdtd,--,18 34 25.38 +17 14 53.8,Her,UG,--,18.7 - <22.0 r,278.60574999999994,17.24827777777778,ZTF18absmdtd,0.0876914897884637
ZTF18abtocam,--,18 35 19.99 +21 26 19.3,Her,UG,--,16.7 - 20.9 g,278.8332916666666,21.438694444444444,ZTF18abtocam,0.1980972706806262
ZTF18abvgqqn,000-BPC-796,18 22 32.04 +19 57 18.2,Her,UG,--,18.1 - 23.4 g,275.63349999999997,19.955055555555553,ZTF18abvgqqn,0.0962675124058464
ZTF18acapjdc,--,18 13 06.70 +21 17 37.1,Her,UG,--,17.9 - 21.8 g,273.2779166666666,21.29363888888889,ZTF18acapjdc,0.1143026596708083
ZTF18acaxiav,--,18 11 34.33 +19 16 01.0,Her,UG,--,19.0 - 21.8: r,272.89304166666665,19.266944444444444,ZTF18acaxiav,0.0867709608527663
ZTF18accebro,--,18 08 58.33 +16 01 19.1,Her,UG,--,17.5 - 21.8 g,272.2430416666666,16.02197222222222,ZTF18accebro,0.0858405610029687
ZTF18acsvogv,--,18 22 21.44 +13 27 53.4,Her,UG,--,17.2 - 23.4 g,275.5893333333333,13.464833333333331,ZTF18acsvogv,0.1169982696145227
ZTF18acvnfnt,--,18 55 02.77 +16 03 02.3,Her,UG,--,17.9 - 23.7 g,283.76154166666663,16.05063888888889,ZTF18acvnfnt,0.0286684935268549
ZTF18admeisx,--,18 40 44.11 +17 20 03.8,Her,CV,--,17.53 - 18.44 r,280.18379166666665,17.33438888888889,ZTF18admeisx,0.2939093177243835
ZTF19aamwsgn,--,17 27 13.09 +32 15 40.7,Her,UG,--,17.4 - 19.7 g,261.8045416666666,32.26130555555556,ZTF19aamwsgn,0.2712776250960531
ZTF19aanipsc,--,18 21 47.09 +19 39 13.5,Her,UG,--,17.0 - <23 g,275.4462083333333,19.65375,ZTF19aanipsc,0.0866074989289188
ZTF19aapzymm,--,17 36 15.74 +34 48 11.4,Her,UG,--,16.2 - 23.1 g,264.06558333333334,34.80316666666666,ZTF19aapzymm,0.0787221896773684
ZTF19aaunjft,--,17 54 07.91 +23 32 24.8,Her,UG,--,16.7 - 22.7 g,268.5329583333333,23.540222222222223,ZTF19aaunjft,0.0727992116870863
ZTF19abadprq,--,18 46 47.44 +15 11 13.1,Her,UG,--,17.3 - <23 g,281.69766666666663,15.186972222222222,ZTF19abadprq,0.0899778593827668
ZTF19abgbwsa,--,17 50 45.97 +15 03 20.9,Her,UG,--,17.3 - 21.6 g,267.69154166666664,15.055805555555557,ZTF19abgbwsa,0.0855649886674158
ZTF20aaurhdm,000-BNL-914,17 24 22.61 +42 40 08.2,Her,UGSU,--,13.9 - 21.6 g,261.09420833333326,42.66894444444444,ZTF20aaurhdm,0.0266180280024797
ZTF20aavnpug,000-BNM-118,16 53 20.43 +27 26 08.6,Her,UG,--,15.3 - <23 g G,253.335125,27.43572222222222,ZTF20aavnpug,0.1508250532104846
ZTF20abtmfpq,000-BNP-855,18 00 09.42 +35 45 52.8,Her,UG,--,16.4 - 22.1 B g,270.03925,35.76466666666666,ZTF20abtmfpq,0.0472173106503435
ZTF21aanehlz,000-BNX-113,17 12 18.30 +13 25 39.5,Her,UGWZ,--,13.3 - 21.2 g,258.07624999999996,13.427638888888888,ZTF21aanehlz,0.2362665506500042
ZTF21aaqzrat,--,18 03 06.81 +49 08 25.7,Her,UG,--,16.7 - 22.3 g,270.778375,49.14047222222222,ZTF21aaqzrat,0.0234077269450257
ZTF21abcnlpj,000-BNZ-489,17 52 01.13 +49 22 46.6,Her,UGSU,--,14.9 - 22.7 g,268.0047083333333,49.37961111111111,ZTF21abcnlpj,0.0291585887465247
ZTF21abilubd,000-BPB-034,18 32 30.39 +18 41 22.6,Her,UGSU,--,15.1 - 22.5 g,278.126625,18.689611111111113,ZTF21abilubd,0.0650555350249697
ZTF21abyaksg,000-BPC-678,18 53 50.17 +18 22 41.2,Her,UG,--,15.2 - 21.7 g,283.4590416666666,18.37811111111111,ZTF21abyaksg,0.0932771055137172
ZTF21aciqnxf,000-BPF-121,18 37 12.36 +21 36 36.5,Her,UG,--,15.7 - 23: g,279.3015,21.61013888888889,ZTF21aciqnxf,0.2130329323028121
ZTF22aaydagk,000-BPK-872,18 12 01.26 +24 27 30.9,Her,UG,--,18.2 - <23 g,273.00525,24.458583333333333,ZTF22aaydagk,0.1651748192984847
ZTF22abcmfhh,000-BPL-109,18 16 04.67 +15 53 32.3,Her,UG,--,16.7 - 23.3: g,274.0194583333333,15.892305555555556,ZTF22abcmfhh,0.0481092169424939
ZTF23aaikakr,000-BPP-746,18 08 33.75 +18 15 32.6,Her,UG,--,16.0 - <23 g,272.14062499999994,18.259055555555555,ZTF23aaikakr,0.0920024199397504
AG Hya,000-BBQ-860,09 50 29.75 -23 45 17.4,Hya,UG+NL/VY,0.238,14.2 - 19.2 V,147.62395833333332,-23.754833333333337,ZTF19aamoeji,0.1375236158294823
GY Hya,000-BBV-477,14 30 30.47 -25 52 38.0,Hya,UGSS+E,0.34723972,14.0 - 16.0 p,217.6269583333333,-25.877222222222223,ZTF19aauynbg,0.2078025423258165
MM Hya,000-BBQ-363,09 14 14.03 -06 47 44.8,Hya,UGSU,0.057590,13.5 - 19.3 V,138.5584583333333,-6.7957777777777775,ZTF18acvwgep,0.462163376124304
MN Hya,000-BCW-128,09 29 07.04 -24 05 05.5,Hya,AM+E,0.14124373,16.1 - 20 CV,142.2793333333333,-24.08486111111111,ZTF19aamucki,0.2288324894155443
V0406 Hya,000-BFQ-533,09 05 54.75 -05 36 08.5,Hya,UGSU/IBWD,0.02347,15.0 - 21.2 CV,136.478125,-5.602361111111111,ZTF19aamgcve,0.1345022765224279
V0524 Hya,000-BFT-063,09 20 09.54 +00 42 44.9,Hya,CV+E,0.147878,17.12 - 19.40 V,140.03974999999997,0.7124722222222222,ZTF18acpwlpf,0.368535545562544
1RXS J092737.4-191529,000-BJN-603,09 27 37.11 -19 15 34.4,Hya,UG,--,15.4 - 18.3 Rc,141.90462499999995,-19.25955555555555,ZTF18acdvwxp,0.4411210401516647
1RXS J100211.4-192534,000-BFT-923,10 02 11.71 -19 25 37.4,Hya,AM,0.0743,17 - ? B,150.54879166666666,-19.42705555555556,ZTF18aalurkz,0.3782133609134427
2MASS J09180875-0537333,000-BMS-142,09 18 08.78 -05 37 33.8,Hya,NL/VY,--,16.1 - 20.0 CV,139.53658333333334,-5.626055555555556,ZTF18acrxoyi,0.099358125881691
6dFGS g0957264-230414,--,09 57 26.37 -23 04 13.8,Hya,CV,--,18.33 (1.38) CV,149.35987499999996,-23.0705,ZTF19aankizb,0.6301749031021154
ASASSN-14ag,000-BLH-224,08 13 18.51 -01 03 28.5,Hya,UGSU+E,0.060310651,13.5 - 17.8 G CV,123.327125,-1.0579166666666666,ZTF18acmatmw,1.7943604710006498
ASASSN-14ap,000-BLH-562,08 29 25.27 -00 13 47.5,Hya,UG,--,14.6 - 19.2 CV,127.35529166666664,-0.2298611111111111,ZTF18achzexf,0.2257987092185268
ASASSN-15aa,000-BLL-760,10 49 26.00 -21 47 36.5,Hya,UGSS+EW,0.375540,13.7 - 16.7 V,162.3583333333333,-21.793472222222224,ZTF19aanjvqk,1.0426568448581413
ASASSN-15ay,000-BLP-641,09 19 57.45 -07 04 59.9,Hya,UG,--,13.6 - 15.7 V,139.989375,-7.0833055555555555,ZTF18acurilz,0.3739935552859187
ASASSN-15bw,000-BLN-121,14 23 43.00 -26 45 56.8,Hya,UG,--,15.9 - <17.3 V,215.92916666666665,-26.765777777777775,ZTF23aaqfwoy,1.05875527694183
ASASSN-15dn,000-BLP-007,10 37 04.99 -22 42 11.3,Hya,UG,--,16.5 V - 19.2 B,159.27079166666667,-22.703138888888887,ZTF19aanoumt,0.5435294427816156
ASASSN-15ds,000-BLP-098,08 56 40.30 -04 04 39.8,Hya,UG,--,15.8 - 18.3 V,134.16791666666666,-4.077722222222222,ZTF18acqyphc,0.2056777394926199
ASASSN-15es,000-BLP-391,11 18 15.54 -25 40 23.0,Hya,UG,--,15.9 - 20.0 CV V,169.56474999999998,-25.673055555555557,ZTF20aawbrvc,0.4702183450556494
ASASSN-15eu,000-BLP-637,09 20 01.01 -11 03 03.1,Hya,UG,--,13.8 - <17.1 V,140.0042083333333,-11.050861111111113,ZTF21aahymnz,0.8691563995756376
ASASSN-15gv,000-BLQ-091,09 02 46.54 -01 42 01.6,Hya,UG,--,16.1 - 20.7 V,135.69391666666664,-1.7004444444444444,ZTF19aaddypt,0.1946576951993952
ASASSN-15hp,000-BLQ-255,09 54 42.08 -12 44 35.9,Hya,UG,--,15.1 - 20.2 V,148.67533333333333,-12.743305555555557,ZTF19aaaofsw,0.0953306999855876
ASASSN-16as,000-BLV-715,09 14 10.71 +01 37 33.0,Hya,UGSS,0.2518,14.9 - 18.0 V,138.54462499999997,1.6258333333333337,ZTF18acsosfz,0.4141591805647191
ASASSN-16nd,000-BMC-707,08 25 40.77 -11 18 58.7,Hya,UG,--,16.3 - 19.9 G CV,126.41987499999996,-11.316305555555555,ZTF18acxwucn,0.3924692609169484
ASASSN-17od,000-BML-869,09 32 05.24 +03 43 32.6,Hya,UG,--,13.4 - 18.0 V,143.02183333333332,3.725722222222222,ZTF18aaagwgy,0.4670534845287954
ASASSN-17qo,000-BMM-810,08 28 50.77 -11 27 09.3,Hya,UG,--,16.1 - 20.7 V,127.21154166666663,-11.452583333333331,ZTF17aabwkkz,0.1507310714463209
ASASSN-18acj,000-BMX-937,08 14 01.23 -07 19 42.5,Hya,UG,--,15.4 - 19.6 G g,123.50512499999998,-7.328472222222222,ZTF19aaaoiql,0.1822249797297858
ASASSN-18ea,000-BMP-507,09 23 11.34 -16 32 31.4,Hya,UG,--,15.9 - 18.0 g,140.79724999999996,-16.542055555555557,ZTF20aamxbwq,0.0201548455162703
ASASSN-18iz,000-BMQ-601,08 41 47.80 -08 50 20.6,Hya,UG,--,17.3 - <20.3 g,130.44916666666666,-8.839055555555555,ZTF18acwwkxt,0.3115711904926986
ASASSN-19bb,000-BMY-800,14 21 02.53 -26 16 25.5,Hya,UG,--,14.4 - 18.8 g,215.26054166666663,-26.27375,ZTF22aalyvkt,0.2571545813497197
ASASSN-20cg,000-BNL-006,14 22 04.90 -27 15 28.2,Hya,UG,--,16.3 - 20.8 g,215.52041666666665,-27.257833333333338,ZTF20abamsii,0.1670515429897582
ASASSN-21ap,000-BNV-911,08 24 29.34 +03 51 07.9,Hya,UG,--,16.2 - 21.4 g,126.12225,3.8521944444444447,ZTF21aagnbev,0.1163099194341765
ASASSN-21ax,000-BNW-086,10 01 55.45 -24 32 59.7,Hya,UG,--,16.3 - 19.1 g,150.48104166666667,-24.549916666666668,ZTF20aacbojc,0.1005865659146328
ASASSN-21sl,000-BPD-494,08 15 34.54 -06 05 53.7,Hya,UG,--,16.1 - 20.2 g,123.89391666666664,-6.098249999999999,ZTF20acmfvsp,0.4790554893719644
ATLAS17jqo,000-BMK-557,14 25 17.51 -26 14 54.0,Hya,UG,--,18.2 - 21.4: i CR,216.32295833333328,-26.248333333333335,ZTF23aadbzbf,0.2240557124149546
ATLAS18sxh,000-BMT-101,14 17 27.58 -24 46 49.6,Hya,UG,--,15.8 - 22.5: z y,214.36491666666663,-24.780444444444445,ZTF20abakrcq,0.4592516296978461
ATLAS19yiq,--,09 15 13.06 -10 55 17.1,Hya,UG,--,14.4 - 22.0 r G,138.80441666666664,-10.921416666666666,ZTF19acgjphi,0.0689333267841348
ATLAS22loe,000-BPJ-476,08 55 17.88 -15 58 13.9,Hya,UG,--,16.3 - <23 r,133.82449999999997,-15.97052777777778,ZTF22aafjlpr,0.1415518599272737
BraTS-SON-T2-005,000-BNB-486,09 15 30.35 -04 46 26.3,Hya,UGSU,--,15.0 - 22.5 g,138.87645833333332,-4.7739722222222225,ZTF19aapbsne,0.1435400452161807
CSS 080306:082655-000733,000-BKT-912,08 26 54.69 -00 07 33.2,Hya,UGSU+E,0.05976,16.4 - 20.0 CV,126.72787499999998,-0.1258888888888888,ZTF18acnnqbn,0.0423664472274545
CSS 080307:090624-085141,--,09 06 23.52 -08 51 40.9,Hya,UG,--,15.8 - 21.5 g,136.59799999999998,-8.86136111111111,ZTF22aailads,0.0569235931468484
CSS 080409:081419-005022,000-BFT-214,08 14 18.91 -00 50 22.1,Hya,UGSU,0.07485,13.4 - 19.1 V,123.57879166666665,-0.8394722222222223,ZTF18acsorzs,0.0930743289575467
CSS 090117:094252-193652,000-BKV-911,09 42 52.28 -19 36 52.6,Hya,UG,0.147,14.4 - 19.8 V,145.71783333333332,-19.614611111111113,ZTF19aapcvao,0.6123380775410223
CSS 090118:085912-110648,--,08 59 12.42 -11 06 48.0,Hya,UG,--,16.5 - <20.2 CV,134.80175,-11.113333333333332,ZTF19acetnlq,0.3834597708659703
CSS 090118:090026-092649,--,09 00 26.23 -09 26 48.5,Hya,UG,--,16.1 - 20.6 CV,135.10929166666665,-9.446805555555557,ZTF19aanbfpe,0.3179341176560122
CSS 090201:084545-051130,--,08 45 45.34 -05 11 29.8,Hya,UG,--,16.9 - <20 CR,131.43891666666664,-5.191611111111111,ZTF19aapbsrv,0.5692857166908162
CSS 090201:090210-113032,000-BKT-945,09 02 10.25 -11 30 31.7,Hya,UG,0.2757,13.01 - 17.5 CV,135.5427083333333,-11.508805555555556,ZTF18acvgcfw,0.8712190761367944
CSS 090331:084041+000520,000-BKC-268,08 40 41.41 +00 05 20.2,Hya,UG,--,15.6 - 21.4 G CV,130.17254166666666,0.0889444444444444,ZTF20aahjyph,0.3745362428299649
CSS 091017:081210+040352,--,08 12 10.24 +04 03 51.4,Hya,AM,--,18.7 - 22.4 CV,123.04266666666663,4.064277777777778,ZTF18acurptp,0.0704246824855151
CSS 091215:081712+055208,--,08 17 12.25 +05 52 07.7,Hya,UG,--,16.7 - 21.0 G,124.30104166666663,5.868805555555556,ZTF19acxnpkd,0.0391203519391138
CSS 100415:081837+012207,--,08 18 36.89 +01 22 07.7,Hya,UG,--,18.2 - 24: r CV,124.65370833333331,1.3688055555555556,ZTF18acvwhaa,0.1235948161607599
CSS 110114:091246-034916,000-BKT-908,09 12 46.03 -03 49 16.6,Hya,UGSU,0.0653:,14.9 - 18.4 g,138.19179166666666,-3.8212777777777776,ZTF18acsoscj,0.5017951305796755
CSS 110114:091937-055519,000-BKB-233,09 19 36.62 -05 55 19.6,Hya,AM,--,16.3 - 21.3 CV,139.9025833333333,-5.9221111111111115,ZTF18acrxpcz,0.2381383924440989
CSS 110212:092839+005945,--,09 28 39.33 +00 59 44.8,Hya,UG,--,16.9 - 21.6 r,142.163875,0.9957777777777778,ZTF19aaaczho,0.2340570895054544
CSS 110226:095926-160147,000-BKC-270,09 59 26.46 -16 01 47.4,Hya,UGSU,--,14.0 - 20.0 CV,149.86024999999998,-16.029833333333332,ZTF18aaqphdi,0.2493016707947828
CSS 110309:085710-032029,--,08 57 09.62 -03 20 28.8,Hya,UG,--,16.2 - <21 CV,134.29008333333329,-3.3413333333333335,ZTF19aanepuf,0.6827787936431611
CSS 120103:092250-144814,000-BKT-910,09 22 49.65 -14 48 13.8,Hya,UG,--,16.0 - 21.0 G CV,140.706875,-14.803833333333332,ZTF18acxwtbe,0.1585505245497621
CSS 120120:084702-154158,--,08 47 02.44 -15 41 58.2,Hya,UG,--,18.9 - 21.5 CV,131.76016666666666,-15.6995,ZTF19aanwdfv,0.5014655628055904
